route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:1,GNE:GOAO001:1:001MF250511:O:1,Gateshead,,1,3001,GOAO001-5,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:2,GNE:GOAO001:1:001MF250511:O:2,Metrocentre,,1,3008,GOAO001-10,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:3,GNE:GOAO001:1:001MF250511:O:3,Metrocentre,,1,3010,GOAO001-10,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:4,GNE:GOAO001:1:001MF250511:O:4,Metrocentre,,1,3011,GOAO001-7,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:5,GNE:GOAO001:1:001MF250511:O:5,Metrocentre,,1,3012,GOAO001-7,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:6,GNE:GOAO001:1:001MF250511:O:6,Metrocentre,,1,3013,GOAO001-9,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:7,GNE:GOAO001:1:001MF250511:O:7,"Metrocentre ASDA",,1,3014,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:8,GNE:GOAO001:1:001MF250511:O:8,"Metrocentre ASDA",,1,3001,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:9,GNE:GOAO001:1:001MF250511:O:9,"Metrocentre ASDA",,1,3002,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:10,GNE:GOAO001:1:001MF250511:O:10,"Metrocentre ASDA",,1,3003,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:11,GNE:GOAO001:1:001MF250511:O:11,"Metrocentre ASDA",,1,3004,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:12,GNE:GOAO001:1:001MF250511:O:12,"Metrocentre ASDA",,1,3005,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:13,GNE:GOAO001:1:001MF250511:O:13,"Metrocentre ASDA",,1,3006,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:14,GNE:GOAO001:1:001MF250511:O:14,"Metrocentre ASDA",,1,3007,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:15,GNE:GOAO001:1:001MF250511:O:15,"Metrocentre ASDA",,1,3008,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:16,GNE:GOAO001:1:001MF250511:O:16,"Metrocentre ASDA",,1,3009,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:17,GNE:GOAO001:1:001MF250511:O:17,"Metrocentre ASDA",,1,3010,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:18,GNE:GOAO001:1:001MF250511:O:18,"Metrocentre ASDA",,1,3011,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:19,GNE:GOAO001:1:001MF250511:O:19,"Metrocentre ASDA",,1,3012,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:20,GNE:GOAO001:1:001MF250511:O:20,"Metrocentre ASDA",,1,3013,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:21,GNE:GOAO001:1:001MF250511:O:21,"Metrocentre ASDA",,1,3014,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:22,GNE:GOAO001:1:001MF250511:O:22,"Metrocentre ASDA",,1,3001,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:23,GNE:GOAO001:1:001MF250511:O:23,"Metrocentre ASDA",,1,3002,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:24,GNE:GOAO001:1:001MF250511:O:24,"Metrocentre ASDA",,1,3003,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:25,GNE:GOAO001:1:001MF250511:O:25,"Metrocentre ASDA",,1,3004,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:26,GNE:GOAO001:1:001MF250511:O:26,Metrocentre,,1,3005,GOAO001-7-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:27,GNE:GOAO001:1:001MF250511:O:27,Metrocentre,,1,3006,GOAO001-7-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:28,GNE:GOAO001:1:001MF250511:O:28,Metrocentre,,1,3007,GOAO001-7-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:29,GNE:GOAO001:1:001MF250511:O:29,Metrocentre,,1,3008,GOAO001-7-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:30,GNE:GOAO001:1:001MF250511:O:30,Metrocentre,,1,3009,GOAO001-7-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:31,GNE:GOAO001:1:001MF250511:O:31,Metrocentre,,1,3010,GOAO001-7-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:32,GNE:GOAO001:1:001MF250511:O:32,Metrocentre,,1,3011,GOAO001-7-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:33,GNE:GOAO001:1:001MF250511:O:33,Metrocentre,,1,3012,GOAO001-7-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:34,GNE:GOAO001:1:001MF250511:O:34,Metrocentre,,1,3013,GOAO001-8,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:35,GNE:GOAO001:1:001MF250511:O:35,Metrocentre,,1,3014,GOAO001-8,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:36,GNE:GOAO001:1:001MF250511:O:36,Metrocentre,,1,3001,GOAO001-8,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:37,GNE:GOAO001:1:001MF250511:O:37,Metrocentre,,1,3002,GOAO001-8,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:38,GNE:GOAO001:1:001MF250511:O:38,Metrocentre,,1,3003,GOAO001-8,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:39,GNE:GOAO001:1:001MF250511:O:39,Metrocentre,,1,3004,GOAO001-8,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:40,GNE:GOAO001:1:001MF250511:O:40,Metrocentre,,1,3005,GOAO001-8,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:41,GNE:GOAO001:1:001MF250511:O:41,Metrocentre,,1,3007,GOAO001-8,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:42,GNE:GOAO001:1:001MF250511:O:42,Metrocentre,,1,3008,GOAO001-8,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:43,GNE:GOAO001:1:001MF250511:O:43,"Percy Main",,1,3010,GOAO001-6-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:44,GNE:GOAO001:1:001MF250511:O:44,Metrocentre,,1,3012,GOAO001-8,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:45,GNE:GOAO001:1:001MF250511:O:45,"Percy Main",,1,3013,GOAO001-6-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:46,GNE:GOAO001:1:001MF250511:O:46,Metrocentre,,1,3001,GOAO001-8,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:47,GNE:GOAO001:1:001MF250511:O:47,Metrocentre,,1,3005,GOAO001-8,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:O:48,GNE:GOAO001:1:001MF250511:O:48,"Percy Main",,1,3008,GOAO001-6-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:1,GNE:GOAO001:1:001MF250511:I:1,"Newcastle Market St",,0,1227,GOAO001-11,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:2,GNE:GOAO001:1:001MF250511:I:2,"Whitley Bay",,0,3001,GOAO001-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:3,GNE:GOAO001:1:001MF250511:I:3,"Whitley Bay",,0,3002,GOAO001-3,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:4,GNE:GOAO001:1:001MF250511:I:4,"Whitley Bay",,0,3003,GOAO001-1-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:5,GNE:GOAO001:1:001MF250511:I:5,"Whitley Bay",,0,3005,GOAO001-1-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:6,GNE:GOAO001:1:001MF250511:I:6,"Whitley Bay",,0,3006,GOAO001-3,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:7,GNE:GOAO001:1:001MF250511:I:7,"Whitley Bay",,0,3007,GOAO001-1-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:8,GNE:GOAO001:1:001MF250511:I:8,"Whitley Bay",,0,3008,GOAO001-1-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:9,GNE:GOAO001:1:001MF250511:I:9,"Whitley Bay",,0,3009,GOAO001-1-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:10,GNE:GOAO001:1:001MF250511:I:10,"Whitley Bay",,0,3010,GOAO001-1-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:11,GNE:GOAO001:1:001MF250511:I:11,"Whitley Bay",,0,3011,GOAO001-1-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:12,GNE:GOAO001:1:001MF250511:I:12,"Whitley Bay",,0,3012,GOAO001-1-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:13,GNE:GOAO001:1:001MF250511:I:13,"Whitley Bay",,0,3013,GOAO001-1-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:14,GNE:GOAO001:1:001MF250511:I:14,"Whitley Bay",,0,3014,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:15,GNE:GOAO001:1:001MF250511:I:15,"Whitley Bay",,0,3001,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:16,GNE:GOAO001:1:001MF250511:I:16,"Whitley Bay",,0,3002,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:17,GNE:GOAO001:1:001MF250511:I:17,"Whitley Bay",,0,3003,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:18,GNE:GOAO001:1:001MF250511:I:18,"Whitley Bay",,0,3004,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:19,GNE:GOAO001:1:001MF250511:I:19,"Whitley Bay",,0,3005,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:20,GNE:GOAO001:1:001MF250511:I:20,"Whitley Bay",,0,3006,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:21,GNE:GOAO001:1:001MF250511:I:21,"Whitley Bay",,0,3007,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:22,GNE:GOAO001:1:001MF250511:I:22,"Whitley Bay",,0,3008,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:23,GNE:GOAO001:1:001MF250511:I:23,"Whitley Bay",,0,3009,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:24,GNE:GOAO001:1:001MF250511:I:24,"Whitley Bay",,0,3010,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:25,GNE:GOAO001:1:001MF250511:I:25,"Whitley Bay",,0,3011,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:26,GNE:GOAO001:1:001MF250511:I:26,"Whitley Bay",,0,3012,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:27,GNE:GOAO001:1:001MF250511:I:27,"Whitley Bay",,0,3013,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:28,GNE:GOAO001:1:001MF250511:I:28,"Whitley Bay",,0,3014,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:29,GNE:GOAO001:1:001MF250511:I:29,"Whitley Bay",,0,3001,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:30,GNE:GOAO001:1:001MF250511:I:30,"Whitley Bay",,0,3002,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:31,GNE:GOAO001:1:001MF250511:I:31,"Whitley Bay",,0,3003,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:32,GNE:GOAO001:1:001MF250511:I:32,"Whitley Bay",,0,3004,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:33,GNE:GOAO001:1:001MF250511:I:33,"Whitley Bay",,0,3005,GOAO001-1-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:34,GNE:GOAO001:1:001MF250511:I:34,"Whitley Bay",,0,3006,GOAO001-1-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:35,GNE:GOAO001:1:001MF250511:I:35,"Whitley Bay",,0,3007,GOAO001-1-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:36,GNE:GOAO001:1:001MF250511:I:36,"Whitley Bay",,0,3008,GOAO001-1-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:37,GNE:GOAO001:1:001MF250511:I:37,"North Shields",,0,3009,GOAO001-1-3,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:38,GNE:GOAO001:1:001MF250511:I:38,"Whitley Bay",,0,3010,GOAO001-1-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:39,GNE:GOAO001:1:001MF250511:I:39,"North Shields",,0,3011,GOAO001-1-3,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:40,GNE:GOAO001:1:001MF250511:I:40,"Whitley Bay",,0,3012,GOAO001-1-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:41,GNE:GOAO001:1:001MF250511:I:41,"Whitley Bay",,0,3013,GOAO001-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:42,GNE:GOAO001:1:001MF250511:I:42,"Whitley Bay",,0,3001,GOAO001-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:43,GNE:GOAO001:1:001MF250511:I:43,"North Shields",,0,3003,GOAO001-2-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:44,GNE:GOAO001:1:001MF250511:I:44,"Whitley Bay",,0,3005,GOAO001-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:45,GNE:GOAO001:1:001MF250511:I:45,"Whitley Bay",,0,3008,GOAO001-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:46,GNE:GOAO001:1:001MF250511:I:46,"North Shields",,0,3012,GOAO001-2-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001MF250511:I:47,GNE:GOAO001:1:001MF250511:I:47,"Percy Main",,0,3001,GOAO001-4,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:1,GNE:GOAO001:1:001SA250511:O:1,Gateshead,,1,3401,GOAO001-5,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:2,GNE:GOAO001:1:001SA250511:O:2,Metrocentre,,1,3408,GOAO001-10,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:3,GNE:GOAO001:1:001SA250511:O:3,Metrocentre,,1,3410,GOAO001-7-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:4,GNE:GOAO001:1:001SA250511:O:4,Metrocentre,,1,3411,GOAO001-7,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:5,GNE:GOAO001:1:001SA250511:O:5,"Metrocentre ASDA",,1,3413,GOAO001-6-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:6,GNE:GOAO001:1:001SA250511:O:6,"Metrocentre ASDA",,1,3401,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:7,GNE:GOAO001:1:001SA250511:O:7,"Metrocentre ASDA",,1,3402,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:8,GNE:GOAO001:1:001SA250511:O:8,"Metrocentre ASDA",,1,3403,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:9,GNE:GOAO001:1:001SA250511:O:9,"Metrocentre ASDA",,1,3404,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:10,GNE:GOAO001:1:001SA250511:O:10,"Metrocentre ASDA",,1,3405,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:11,GNE:GOAO001:1:001SA250511:O:11,"Metrocentre ASDA",,1,3406,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:12,GNE:GOAO001:1:001SA250511:O:12,"Metrocentre ASDA",,1,3407,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:13,GNE:GOAO001:1:001SA250511:O:13,"Metrocentre ASDA",,1,3408,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:14,GNE:GOAO001:1:001SA250511:O:14,"Metrocentre ASDA",,1,3409,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:15,GNE:GOAO001:1:001SA250511:O:15,"Metrocentre ASDA",,1,3410,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:16,GNE:GOAO001:1:001SA250511:O:16,"Metrocentre ASDA",,1,3411,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:17,GNE:GOAO001:1:001SA250511:O:17,"Metrocentre ASDA",,1,3412,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:18,GNE:GOAO001:1:001SA250511:O:18,"Metrocentre ASDA",,1,3413,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:19,GNE:GOAO001:1:001SA250511:O:19,"Metrocentre ASDA",,1,3414,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:20,GNE:GOAO001:1:001SA250511:O:20,"Metrocentre ASDA",,1,3401,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:21,GNE:GOAO001:1:001SA250511:O:21,"Metrocentre ASDA",,1,3402,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:22,GNE:GOAO001:1:001SA250511:O:22,"Metrocentre ASDA",,1,3403,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:23,GNE:GOAO001:1:001SA250511:O:23,"Metrocentre ASDA",,1,3404,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:24,GNE:GOAO001:1:001SA250511:O:24,"Metrocentre ASDA",,1,3405,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:25,GNE:GOAO001:1:001SA250511:O:25,"Metrocentre ASDA",,1,3406,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:26,GNE:GOAO001:1:001SA250511:O:26,"Metrocentre ASDA",,1,3407,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:27,GNE:GOAO001:1:001SA250511:O:27,"Metrocentre ASDA",,1,3408,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:28,GNE:GOAO001:1:001SA250511:O:28,"Metrocentre ASDA",,1,3409,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:29,GNE:GOAO001:1:001SA250511:O:29,"Metrocentre ASDA",,1,3410,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:30,GNE:GOAO001:1:001SA250511:O:30,"Metrocentre ASDA",,1,3411,GOAO001-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:31,GNE:GOAO001:1:001SA250511:O:31,Metrocentre,,1,3412,GOAO001-7-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:32,GNE:GOAO001:1:001SA250511:O:32,Metrocentre,,1,3413,GOAO001-8,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:33,GNE:GOAO001:1:001SA250511:O:33,Metrocentre,,1,3414,GOAO001-8,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:34,GNE:GOAO001:1:001SA250511:O:34,Metrocentre,,1,3401,GOAO001-8,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:35,GNE:GOAO001:1:001SA250511:O:35,Metrocentre,,1,3402,GOAO001-8,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:36,GNE:GOAO001:1:001SA250511:O:36,"Newcastle Market St",,1,3403,GOAO001-6-3,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:37,GNE:GOAO001:1:001SA250511:O:37,Metrocentre,,1,3404,GOAO001-8,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:38,GNE:GOAO001:1:001SA250511:O:38,Metrocentre,,1,3406,GOAO001-8,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:39,GNE:GOAO001:1:001SA250511:O:39,Metrocentre,,1,3408,GOAO001-8,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:40,GNE:GOAO001:1:001SA250511:O:40,"Percy Main",,1,3409,GOAO001-6-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:41,GNE:GOAO001:1:001SA250511:O:41,Metrocentre,,1,3411,GOAO001-8,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:42,GNE:GOAO001:1:001SA250511:O:42,"Percy Main",,1,3413,GOAO001-6-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:43,GNE:GOAO001:1:001SA250511:O:43,Metrocentre,,1,3401,GOAO001-8,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:44,GNE:GOAO001:1:001SA250511:O:44,Metrocentre,,1,3404,GOAO001-8,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:O:45,GNE:GOAO001:1:001SA250511:O:45,"Percy Main",,1,3408,GOAO001-6-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:1,GNE:GOAO001:1:001SA250511:I:1,"North Shields",,0,3401,GOAO001-1-4,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:2,GNE:GOAO001:1:001SA250511:I:2,"Whitley Bay",,0,3401,GOAO001-1-5,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:3,GNE:GOAO001:1:001SA250511:I:3,"Newcastle Market St",,0,2230,GOAO001-1-6,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:4,GNE:GOAO001:1:001SA250511:I:4,"Whitley Bay",,0,3403,GOAO001-3,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:5,GNE:GOAO001:1:001SA250511:I:5,"Whitley Bay",,0,3404,GOAO001-1-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:6,GNE:GOAO001:1:001SA250511:I:6,"Whitley Bay",,0,3407,GOAO001-1-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:7,GNE:GOAO001:1:001SA250511:I:7,"Whitley Bay",,0,3408,GOAO001-1-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:8,GNE:GOAO001:1:001SA250511:I:8,"Whitley Bay",,0,3410,GOAO001-1-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:9,GNE:GOAO001:1:001SA250511:I:9,"Whitley Bay",,0,3411,GOAO001-1-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:10,GNE:GOAO001:1:001SA250511:I:10,"Whitley Bay",,0,3412,GOAO001-1-1,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:11,GNE:GOAO001:1:001SA250511:I:11,"Whitley Bay",,0,3413,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:12,GNE:GOAO001:1:001SA250511:I:12,"Whitley Bay",,0,3414,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:13,GNE:GOAO001:1:001SA250511:I:13,"Whitley Bay",,0,3401,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:14,GNE:GOAO001:1:001SA250511:I:14,"Whitley Bay",,0,3402,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:15,GNE:GOAO001:1:001SA250511:I:15,"Whitley Bay",,0,3403,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:16,GNE:GOAO001:1:001SA250511:I:16,"Whitley Bay",,0,3404,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:17,GNE:GOAO001:1:001SA250511:I:17,"Whitley Bay",,0,3405,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:18,GNE:GOAO001:1:001SA250511:I:18,"Whitley Bay",,0,3406,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:19,GNE:GOAO001:1:001SA250511:I:19,"Whitley Bay",,0,3407,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:20,GNE:GOAO001:1:001SA250511:I:20,"Whitley Bay",,0,3408,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:21,GNE:GOAO001:1:001SA250511:I:21,"Whitley Bay",,0,3409,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:22,GNE:GOAO001:1:001SA250511:I:22,"Whitley Bay",,0,3410,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:23,GNE:GOAO001:1:001SA250511:I:23,"Whitley Bay",,0,3411,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:24,GNE:GOAO001:1:001SA250511:I:24,"Whitley Bay",,0,3412,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:25,GNE:GOAO001:1:001SA250511:I:25,"Whitley Bay",,0,3413,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:26,GNE:GOAO001:1:001SA250511:I:26,"Whitley Bay",,0,3414,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:27,GNE:GOAO001:1:001SA250511:I:27,"Whitley Bay",,0,3401,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:28,GNE:GOAO001:1:001SA250511:I:28,"Whitley Bay",,0,3402,GOAO001-1-2,,
GNE:GOAO001:1,GNE:GOAO001:1:001SA250511:I:29,GNE:GOAO001:1:001SA250511:I:29,"Whitley Bay",,0,3403,GOAO001-1-2,,
